Date	User	Tweet	sentiment
2024-08-16 23:03:00+00:00	user_generated_58	saya mendukung ppkm untuk kebaikan bersama sungguh	0
2024-08-16 13:15:00+00:00	user_generated_631	senang dengan kebijakan ppkm ❤️	0
2024-05-22 17:17:00+00:00	user_generated_1961	ppkm berhasil melindungi warga	0
2024-03-25 20:11:00+00:00	user_generated_1859	ppkm bagus untuk kesehatan	0
2024-11-21 09:51:00+00:00	user_generated_1816	kebijakan ppkm bagus banget saat ini	0
2024-02-26 10:53:00+00:00	user_generated_363	ppkm membawa dampak positif	0
2024-11-04 12:54:00+00:00	user_generated_505	terima kasih pemerintah untuk ppkm	0
2024-06-27 05:21:00+00:00	user_generated_1165	sangat tepat kebijakan ppkm	0
2024-09-02 20:13:00+00:00	user_generated_1121	kebijakan ppkm sangat membantu masyarakat yang ada	0
2024-04-14 08:19:00+00:00	user_generated_1629	ppkm terbukti efektif	0
2024-07-31 21:49:00+00:00	user_generated_1216	ppkm solusi yang tepat sekali	0
2024-07-22 17:46:00+00:00	user_generated_1151	saya sangat mendukung ppkm ini	0
2024-06-21 08:38:00+00:00	user_generated_1124	terima kasih atas kebijakan ppkm	0
2024-01-10 00:42:00+00:00	user_generated_1594	ppkm melindungi masyarakat tersebut ✅	0
2024-02-27 23:09:00+00:00	user_generated_118	sangat berhasil ppkm ini ini	0
2024-12-13 11:53:00+00:00	user_generated_1249	sangat mendukung kebijakan ppkm	0
2024-11-05 02:37:00+00:00	user_generated_1993	terima kasih kebijakan ppkm yang melindungi	0
2024-11-07 10:17:00+00:00	user_generated_522	ppkm efektif banget ✅	0
2024-09-06 03:58:00+00:00	user_generated_513	senang dengan kebijakan ppkm	0
2024-04-12 09:34:00+00:00	user_generated_81	terima kasih kebijakan ppkm yang melindungi	0
2024-08-12 22:23:00+00:00	user_generated_915	saya setuju ppkm diperpanjang	0
2024-05-10 15:24:00+00:00	user_generated_1018	ppkm efektif melindungi masyarakat 🙏	0
2024-11-20 09:48:00+00:00	user_generated_380	kebijakan ppkm bagus banget sangat	0
2024-09-19 23:14:00+00:00	user_generated_1029	mendukung penuh ppkm yang ada	0
2024-09-05 07:13:00+00:00	user_generated_1688	mendukung kebijakan ppkm yang tepat sekali	0
2024-11-08 13:22:00+00:00	user_generated_84	senang ppkm melindungi kita saat ini	0
2024-01-16 18:08:00+00:00	user_generated_1677	ppkm untuk keselamatan bersama 👍	0
2024-06-23 00:09:00+00:00	user_generated_329	ppkm untuk keselamatan bersama banget	0
2024-11-30 18:31:00+00:00	user_generated_6	ppkm membawa dampak positif sekarang	0
2024-12-10 06:32:00+00:00	user_generated_745	senang dengan kebijakan ppkm	0
2024-12-23 01:17:00+00:00	user_generated_1553	ppkm adalah harapan kita	0
2024-10-22 16:28:00+00:00	user_generated_914	kebijakan ppkm sangat tepat	0
2024-05-02 22:11:00+00:00	user_generated_873	ppkm sangat membantu	0
2024-10-08 09:20:00+00:00	user_generated_451	ppkm membuat aman ✅	0
2024-03-23 04:47:00+00:00	user_generated_490	tepat sekali kebijakan ppkm ini sekali	0
2024-12-15 00:25:00+00:00	user_generated_1480	saya sangat mendukung ppkm ini	0
2024-01-29 23:36:00+00:00	user_generated_287	alhamdulillah ppkm berhasil	0
2024-02-01 03:38:00+00:00	user_generated_948	ppkm membuat aman	0
2024-04-15 10:13:00+00:00	user_generated_1985	kebijakan ppkm berhasil menurunkan angka kasus 🔥	0
2024-03-11 12:13:00+00:00	user_generated_1368	kebijakan ppkm sangat efektif	0
2024-08-06 12:14:00+00:00	user_generated_1146	tepat sekali kebijakan ppkm ini	0
2024-11-08 07:38:00+00:00	user_generated_705	kebijakan ppkm sangat tepat	0
2024-11-07 23:23:00+00:00	user_generated_1726	ppkm adalah harapan kita sangat	0
2024-10-16 09:24:00+00:00	user_generated_1701	saya setuju ppkm diperpanjang banget	0
2024-07-17 22:05:00+00:00	user_generated_1628	sangat mendukung kebijakan ppkm tersebut	0
2024-06-01 22:28:00+00:00	user_generated_1599	ppkm berhasil mengendalikan pandemi banget 🙏	0
2024-05-12 14:36:00+00:00	user_generated_1538	ppkm membantu mengatasi pandemi	0
2024-04-25 09:18:00+00:00	user_generated_1405	ppkm berhasil melindungi warga benar-benar	0
2024-04-20 21:04:00+00:00	user_generated_1650	sangat berhasil ppkm ini sekarang	0
2024-11-01 18:22:00+00:00	user_generated_327	sangat senang ada ppkm saat ini	0
2024-05-02 10:06:00+00:00	user_generated_442	ppkm ini bagus sekali	0
2024-06-15 10:03:00+00:00	user_generated_774	sangat tepat kebijakan ppkm	0
2024-06-14 02:25:00+00:00	user_generated_1087	ppkm solusi yang tepat sekarang 👍	0
2024-08-10 03:00:00+00:00	user_generated_1220	sangat berhasil ppkm ini ✅	0
2024-07-09 18:37:00+00:00	user_generated_1635	ppkm adalah kebijakan yang tepat	0
2024-09-26 10:30:00+00:00	user_generated_177	ppkm membuat aman 😊	0
2024-12-08 03:52:00+00:00	user_generated_1322	ppkm membuat aman	0
2024-10-09 07:29:00+00:00	user_generated_704	ppkm melindungi masyarakat	0
2024-03-15 11:30:00+00:00	user_generated_86	ppkm membantu menekan penyebaran	0
2024-08-16 03:49:00+00:00	user_generated_1883	ppkm bagus untuk mencegah covid banget	0
2024-06-10 00:59:00+00:00	user_generated_1947	ppkm berhasil mengendalikan pandemi yang ada	0
2024-03-21 21:37:00+00:00	user_generated_457	saya sangat setuju ppkm dilanjutkan	0
2024-12-17 20:59:00+00:00	user_generated_1828	ppkm membantu melindungi kita	0
2024-03-05 03:15:00+00:00	user_generated_54	saya setuju dengan kebijakan ppkm tersebut	0
2024-02-25 04:48:00+00:00	user_generated_1501	ppkm membantu melindungi kita	0
2024-10-23 17:13:00+00:00	user_generated_643	mendukung ppkm pemerintah	0
2024-03-24 21:48:00+00:00	user_generated_677	kebijakan ppkm sangat efektif	0
2024-03-05 07:12:00+00:00	user_generated_221	setuju dengan aturan ppkm	0
2024-07-23 11:49:00+00:00	user_generated_113	ppkm membuat situasi terkendali	0
2024-07-01 23:17:00+00:00	user_generated_982	ppkm membantu mengatasi pandemi 🔥	0
2024-04-21 02:08:00+00:00	user_generated_1228	senang ppkm melindungi kita	0
2024-05-05 14:49:00+00:00	user_generated_999	mendukung ppkm pemerintah	0
2024-01-14 23:04:00+00:00	user_generated_174	ppkm adalah harapan kita sangat	0
2024-03-17 19:14:00+00:00	user_generated_781	ppkm membantu menekan penyebaran	0
2024-06-29 10:22:00+00:00	user_generated_589	setuju banget sama ppkm	0
2024-08-04 05:16:00+00:00	user_generated_1559	setuju dengan aturan ppkm	0
2024-02-14 19:41:00+00:00	user_generated_18	kebijakan ppkm sangat membantu masyarakat saat ini	0
2024-01-09 21:05:00+00:00	user_generated_423	ppkm membantu menekan penyebaran yang ada	0
2024-01-26 18:12:00+00:00	user_generated_1343	terima kasih atas kebijakan ppkm	0
2024-10-08 13:27:00+00:00	user_generated_285	ppkm berhasil mengendalikan pandemi	0
2024-10-14 08:39:00+00:00	user_generated_1583	alhamdulillah ppkm berhasil	0
2024-11-26 15:59:00+00:00	user_generated_428	ppkm efektif menurunkan kasus covid sekarang	0
2024-06-12 14:19:00+00:00	user_generated_1509	ppkm berhasil mengendalikan pandemi ❤️	0
2024-11-01 00:48:00+00:00	user_generated_1318	ppkm kebijakan bijak sekarang	0
2024-07-01 17:11:00+00:00	user_generated_669	ppkm membantu menekan penyebaran sekali 🔥	0
2024-03-09 22:35:00+00:00	user_generated_31	sangat membantu kebijakan ppkm	0
2024-03-09 13:11:00+00:00	user_generated_940	ppkm terbukti efektif	0
2024-05-29 06:34:00+00:00	user_generated_722	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-05-02 16:23:00+00:00	user_generated_994	ppkm berhasil melindungi warga 👍	0
2024-02-28 23:26:00+00:00	user_generated_214	sangat membantu kebijakan ppkm	0
2024-06-26 15:40:00+00:00	user_generated_813	kebijakan ppkm berhasil menurunkan angka kasus yang ada	0
2024-10-22 21:31:00+00:00	user_generated_326	sangat efektif kebijakan ppkm ini	0
2024-01-10 16:59:00+00:00	user_generated_560	terima kasih atas kebijakan ppkm	0
2024-06-11 00:07:00+00:00	user_generated_1112	bahagia dengan ppkm yang efektif	0
2024-03-18 18:17:00+00:00	user_generated_700	ppkm sangat bagus	0
2024-09-21 22:25:00+00:00	user_generated_1578	sangat mendukung kebijakan ppkm ini 👍	0
2024-03-05 05:49:00+00:00	user_generated_1189	sangat efektif kebijakan ppkm ini sangat	0
2024-09-24 01:09:00+00:00	user_generated_341	ppkm kebijakan yang pas	0
2024-11-23 22:07:00+00:00	user_generated_629	sangat tepat kebijakan ppkm	0
2024-03-04 11:40:00+00:00	user_generated_147	ppkm langkah yang benar tersebut	0
2024-08-05 04:47:00+00:00	user_generated_1309	terima kasih kebijakan ppkm yang melindungi	0
2024-11-04 11:11:00+00:00	user_generated_360	ppkm membantu mengatasi pandemi	0
2024-11-10 18:11:00+00:00	user_generated_83	saya mendukung ppkm untuk kebaikan bersama 🙏	0
2024-10-03 20:58:00+00:00	user_generated_48	sangat setuju dengan kebijakan ppkm sekali	0
2024-12-02 19:17:00+00:00	user_generated_468	ppkm membuat aman	0
2024-02-06 23:21:00+00:00	user_generated_155	setuju dengan ppkm	0
2024-03-01 16:57:00+00:00	user_generated_772	terima kasih pemerintah untuk ppkm	0
2024-11-03 19:52:00+00:00	user_generated_1239	terima kasih pemerintah untuk ppkm banget	0
2024-10-24 09:17:00+00:00	user_generated_1200	saya setuju dengan kebijakan ppkm sangat	0
2024-11-10 23:38:00+00:00	user_generated_1402	ppkm efektif untuk menekan penyebaran sungguh	0
2024-12-16 16:17:00+00:00	user_generated_1202	ppkm membantu menekan penyebaran saat ini	0
2024-01-19 22:58:00+00:00	user_generated_1630	ppkm membuat situasi terkendali 🔥	0
2024-07-24 12:20:00+00:00	user_generated_500	kebijakan ppkm sangat tepat	0
2024-01-18 02:23:00+00:00	user_generated_1764	saya setuju ppkm diperpanjang	0
2024-10-07 17:44:00+00:00	user_generated_179	saya sangat mendukung ppkm ini	0
2024-09-02 09:47:00+00:00	user_generated_1047	ppkm membuat situasi terkendali	0
2024-12-28 14:04:00+00:00	user_generated_1755	setuju dengan ppkm saat ini	0
2024-02-12 11:29:00+00:00	user_generated_950	ppkm efektif melindungi masyarakat 🙏	0
2024-02-11 14:11:00+00:00	user_generated_1316	ppkm adalah kebijakan yang tepat 🙏	0
2024-01-06 03:05:00+00:00	user_generated_1619	100% setuju dengan ppkm	0
2024-11-24 14:30:00+00:00	user_generated_528	ppkm bagus untuk mencegah covid	0
2024-10-04 21:17:00+00:00	user_generated_346	sangat bagus kebijakan ppkm	0
2024-11-17 04:14:00+00:00	user_generated_1387	ppkm membuat aman 😊	0
2024-03-10 06:03:00+00:00	user_generated_1960	full support untuk ppkm	0
2024-10-24 23:44:00+00:00	user_generated_1050	ppkm untuk keselamatan bersama 💯	0
2024-11-15 05:01:00+00:00	user_generated_1972	saya mendukung ppkm untuk kebaikan bersama ❤️	0
2024-08-01 18:24:00+00:00	user_generated_1441	full support untuk ppkm	0
2024-03-09 15:53:00+00:00	user_generated_601	ppkm bagus untuk kesehatan	0
2024-11-12 18:57:00+00:00	user_generated_1281	sangat efektif kebijakan ppkm ini	0
2024-08-28 19:49:00+00:00	user_generated_243	ppkm terbukti efektif 🔥	0
2024-02-09 06:33:00+00:00	user_generated_1336	saya setuju dengan kebijakan ppkm	0
2024-01-13 17:56:00+00:00	user_generated_1067	kebijakan ppkm sangat membantu masyarakat	0
2024-04-16 01:06:00+00:00	user_generated_1475	saya setuju dengan kebijakan ppkm	0
2024-07-15 08:02:00+00:00	user_generated_312	senang dengan kebijakan ppkm	0
2024-09-03 04:57:00+00:00	user_generated_435	ppkm membuat aman ini	0
2024-11-21 07:35:00+00:00	user_generated_1898	ppkm melindungi masyarakat	0
2024-07-27 20:37:00+00:00	user_generated_1328	sangat senang ada ppkm	0
2024-01-16 02:33:00+00:00	user_generated_308	saya sangat mendukung ppkm ini	0
2024-09-30 11:23:00+00:00	user_generated_430	ppkm berhasil mengendalikan pandemi benar-benar	0
2024-05-11 22:48:00+00:00	user_generated_660	ppkm berhasil mengendalikan pandemi ✅	0
2024-10-16 02:33:00+00:00	user_generated_370	kebijakan ppkm sangat tepat ✅	0
2024-02-03 17:55:00+00:00	user_generated_566	sangat senang ada ppkm tersebut	0
2024-04-27 18:31:00+00:00	user_generated_979	mendukung kebijakan ppkm yang tepat sangat	0
2024-05-15 08:19:00+00:00	user_generated_181	mendukung kebijakan ppkm yang tepat	0
2024-09-15 16:12:00+00:00	user_generated_1362	mendukung ppkm pemerintah	0
2024-11-21 10:57:00+00:00	user_generated_621	ppkm solusi yang tepat	0
2024-12-25 00:11:00+00:00	user_generated_818	ppkm efektif banget	0
2024-07-20 02:18:00+00:00	user_generated_1192	sangat efektif kebijakan ppkm ini	0
2024-01-23 16:56:00+00:00	user_generated_952	saya mendukung ppkm untuk kebaikan bersama sungguh	0
2024-01-26 18:07:00+00:00	user_generated_1421	setuju dengan aturan ppkm	0
2024-07-09 01:03:00+00:00	user_generated_1840	setuju banget sama ppkm	0
2024-12-27 07:25:00+00:00	user_generated_922	sangat tepat kebijakan ppkm tersebut	0
2024-09-14 18:43:00+00:00	user_generated_1073	saya sangat setuju ppkm dilanjutkan banget	0
2024-06-30 01:35:00+00:00	user_generated_296	ppkm efektif banget	0
2024-09-22 02:09:00+00:00	user_generated_966	sangat bagus kebijakan ppkm	0
2024-12-14 14:48:00+00:00	user_generated_461	mendukung penuh ppkm	0
2024-01-19 14:46:00+00:00	user_generated_1302	full support untuk ppkm	0
2024-03-01 22:09:00+00:00	user_generated_1176	setuju dengan aturan ppkm 🔥	0
2024-10-04 02:21:00+00:00	user_generated_377	kebijakan ppkm sangat efektif	0
2024-01-15 05:53:00+00:00	user_generated_798	ppkm membuat situasi terkendali	0
2024-04-12 20:59:00+00:00	user_generated_1102	setuju dengan ppkm ❤️	0
2024-09-07 12:40:00+00:00	user_generated_105	ppkm solusi yang tepat	0
2024-06-05 07:08:00+00:00	user_generated_126	sangat berhasil ppkm ini tersebut	0
2024-02-22 06:33:00+00:00	user_generated_1995	terima kasih pemerintah untuk ppkm sangat 🔥	0
2024-11-29 16:26:00+00:00	user_generated_838	ppkm bagus untuk mencegah covid banget	0
2024-02-28 08:12:00+00:00	user_generated_355	sangat bagus kebijakan ppkm sungguh	0
2024-03-18 04:08:00+00:00	user_generated_1616	sangat bagus kebijakan ppkm banget	0
2024-05-26 09:40:00+00:00	user_generated_682	ppkm efektif banget	0
2024-10-26 04:44:00+00:00	user_generated_812	senang dengan kebijakan ppkm sekali	0
2024-09-23 00:00:00+00:00	user_generated_1680	sangat berhasil ppkm ini	0
2024-11-26 11:36:00+00:00	user_generated_209	ppkm adalah harapan kita	0
2024-12-11 16:41:00+00:00	user_generated_1492	ppkm sangat membantu sungguh	0
2024-12-03 20:44:00+00:00	user_generated_140	ppkm kebijakan yang pas	0
2024-04-25 02:21:00+00:00	user_generated_1974	ppkm membantu menekan penyebaran ini	0
2024-03-07 05:19:00+00:00	user_generated_1339	kebijakan ppkm bagus banget	0
2024-12-19 21:25:00+00:00	user_generated_1797	senang ppkm melindungi kita sekarang	0
2024-08-18 07:23:00+00:00	user_generated_1574	terima kasih atas kebijakan ppkm	0
2024-10-15 17:49:00+00:00	user_generated_1181	saya sangat mendukung ppkm ini 🔥	0
2024-11-30 03:03:00+00:00	user_generated_1393	ppkm menyelamatkan banyak nyawa tersebut	0
2024-08-01 19:07:00+00:00	user_generated_1815	ppkm efektif melindungi masyarakat tersebut	0
2024-03-04 20:13:00+00:00	user_generated_711	kebijakan ppkm sangat efektif benar-benar	0
2024-06-27 20:26:00+00:00	user_generated_1793	100% setuju dengan ppkm	0
2024-04-10 00:01:00+00:00	user_generated_892	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-11-04 10:20:00+00:00	user_generated_859	ppkm adalah solusi terbaik	0
2024-09-04 05:14:00+00:00	user_generated_10	saya setuju dengan kebijakan ppkm ✅	0
2024-08-24 19:25:00+00:00	user_generated_1694	ppkm terbukti efektif	0
2024-08-12 12:07:00+00:00	user_generated_1427	sangat mendukung kebijakan ppkm ini 😊	0
2024-02-20 23:35:00+00:00	user_generated_282	mendukung ppkm pemerintah	0
2024-08-19 08:00:00+00:00	user_generated_810	ppkm ini bagus sekali	0
2024-10-31 04:35:00+00:00	user_generated_1341	mendukung kebijakan ppkm yang tepat	0
2024-09-22 12:32:00+00:00	user_generated_291	tepat sekali kebijakan ppkm ini ❤️	0
2024-07-09 10:17:00+00:00	user_generated_754	sangat tepat kebijakan ppkm 😊	0
2024-04-30 00:13:00+00:00	user_generated_626	sangat senang ada ppkm	0
2024-12-18 07:00:00+00:00	user_generated_943	setuju dengan aturan ppkm	0
2024-01-25 18:40:00+00:00	user_generated_861	ppkm bagus untuk mencegah covid	0
2024-02-04 18:12:00+00:00	user_generated_129	kebijakan ppkm berhasil menurunkan angka kasus ini	0
2024-02-28 16:25:00+00:00	user_generated_1175	ppkm sangat membantu	0
2024-08-31 23:16:00+00:00	user_generated_323	100% setuju dengan ppkm	0
2024-09-14 12:06:00+00:00	user_generated_1090	ppkm kebijakan bijak	0
2024-06-18 19:41:00+00:00	user_generated_843	setuju banget sama ppkm	0
2024-11-11 10:39:00+00:00	user_generated_963	ppkm menyelamatkan banyak nyawa benar-benar 💯	0
2024-12-21 23:17:00+00:00	user_generated_1864	ppkm adalah harapan kita	0
2024-12-02 14:59:00+00:00	user_generated_865	saya setuju dengan kebijakan ppkm sungguh 🔥	0
2024-10-15 15:09:00+00:00	user_generated_921	ppkm sangat bagus	0
2024-11-16 18:29:00+00:00	user_generated_695	ppkm berhasil melindungi warga	0
2024-12-03 21:34:00+00:00	user_generated_215	bahagia dengan ppkm yang efektif tersebut	0
2024-02-29 09:43:00+00:00	user_generated_1780	full support untuk ppkm	0
2024-02-18 15:38:00+00:00	user_generated_1261	terima kasih atas kebijakan ppkm	0
2024-02-27 06:13:00+00:00	user_generated_158	ppkm sangat membantu saat ini	0
2024-06-01 18:16:00+00:00	user_generated_1058	ppkm membantu menekan penyebaran 🔥	0
2024-12-25 17:26:00+00:00	user_generated_988	senang dengan kebijakan ppkm 🔥	0
2024-09-20 11:48:00+00:00	user_generated_841	ppkm solusi yang tepat benar-benar ✅	0
2024-06-20 00:21:00+00:00	user_generated_634	terima kasih atas kebijakan ppkm sekali	0
2024-02-28 04:27:00+00:00	user_generated_516	ppkm bagus untuk mencegah covid ❤️	0
2024-07-02 09:51:00+00:00	user_generated_1428	tepat sekali kebijakan ppkm ini sangat	0
2024-09-05 16:55:00+00:00	user_generated_1747	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-11-11 03:02:00+00:00	user_generated_597	setuju banget sama ppkm	0
2024-11-20 09:58:00+00:00	user_generated_195	tepat sekali kebijakan ppkm ini 😊	0
2024-07-14 22:11:00+00:00	user_generated_1783	ppkm membuat situasi terkendali banget	0
2024-06-02 22:03:00+00:00	user_generated_869	ppkm membuat situasi terkendali	0
2024-09-26 23:00:00+00:00	user_generated_410	bahagia dengan ppkm yang efektif ini	0
2024-01-18 03:24:00+00:00	user_generated_96	terima kasih pemerintah untuk ppkm	0
2024-08-20 07:14:00+00:00	user_generated_1000	ppkm solusi yang tepat sekali	0
2024-11-15 23:12:00+00:00	user_generated_1505	kebijakan ppkm sangat membantu masyarakat	0
2024-07-17 10:34:00+00:00	user_generated_156	ppkm bagus untuk mencegah covid 👍	0
2024-10-12 18:20:00+00:00	user_generated_419	ppkm membantu menekan penyebaran	0
2024-02-26 19:34:00+00:00	user_generated_1802	saya setuju dengan kebijakan ppkm	0
2024-05-30 22:26:00+00:00	user_generated_477	ppkm adalah kebijakan yang tepat banget	0
2024-03-20 11:56:00+00:00	user_generated_1855	sangat efektif kebijakan ppkm ini	0
2024-06-16 06:50:00+00:00	user_generated_668	senang dengan kebijakan ppkm	0
2024-09-13 15:25:00+00:00	user_generated_1417	ppkm adalah solusi terbaik	0
2024-07-07 17:31:00+00:00	user_generated_1871	ppkm membawa dampak positif	0
2024-06-17 09:44:00+00:00	user_generated_1299	ppkm sangat bagus 🙏	0
2024-12-03 15:15:00+00:00	user_generated_447	tepat sekali kebijakan ppkm ini 😊	0
2024-10-31 09:21:00+00:00	user_generated_553	saya sangat setuju ppkm dilanjutkan	0
2024-06-14 02:43:00+00:00	user_generated_178	ppkm membantu melindungi kita	0
2024-07-30 05:23:00+00:00	user_generated_390	sangat senang ada ppkm	0
2024-01-12 10:18:00+00:00	user_generated_578	ppkm langkah yang benar ✅	0
2024-07-25 22:09:00+00:00	user_generated_1477	kebijakan ppkm sangat membantu masyarakat	0
2024-09-05 08:38:00+00:00	user_generated_1706	kebijakan ppkm sangat efektif 🔥	0
2024-01-01 16:49:00+00:00	user_generated_1287	makasih ya ada ppkm	0
2024-03-03 18:34:00+00:00	user_generated_1644	tepat sekali kebijakan ppkm ini sekali	0
2024-07-20 19:50:00+00:00	user_generated_1023	ppkm membuat situasi terkendali	0
2024-03-16 09:58:00+00:00	user_generated_820	makasih ya ada ppkm	0
2024-09-28 10:48:00+00:00	user_generated_1824	ppkm adalah kebijakan yang tepat sungguh	0
2024-07-24 19:53:00+00:00	user_generated_984	ppkm ini bagus sekali ini	0
2024-06-28 22:19:00+00:00	user_generated_1338	terima kasih ppkm membuat aman	0
2024-11-26 23:00:00+00:00	user_generated_664	ppkm membantu melindungi kita	0
2024-12-05 02:51:00+00:00	user_generated_142	full support untuk ppkm	0
2024-07-05 05:16:00+00:00	user_generated_1516	sangat berhasil ppkm ini	0
2024-03-21 04:35:00+00:00	user_generated_1429	ppkm langkah yang benar	0
2024-01-26 07:20:00+00:00	user_generated_864	ppkm membantu menekan penyebaran	0
2024-03-18 04:20:00+00:00	user_generated_421	ppkm bagus untuk mencegah covid	0
2024-05-20 08:14:00+00:00	user_generated_636	ppkm ini bagus sekali	0
2024-11-28 10:14:00+00:00	user_generated_1406	saya sangat mendukung ppkm ini ✅	0
2024-04-28 18:50:00+00:00	user_generated_799	ppkm membuat situasi terkendali ini	0
2024-09-26 16:10:00+00:00	user_generated_1403	ppkm melindungi masyarakat 💯	0
2024-10-05 15:43:00+00:00	user_generated_615	sangat senang ada ppkm 👍	0
2024-01-08 22:34:00+00:00	user_generated_294	ppkm ini bagus sekali ❤️	0
2024-09-13 09:59:00+00:00	user_generated_923	sangat membantu kebijakan ppkm	0
2024-07-18 03:24:00+00:00	user_generated_1268	ppkm berhasil melindungi warga	0
2024-09-13 01:21:00+00:00	user_generated_1902	ppkm untuk keselamatan bersama	0
2024-06-28 19:23:00+00:00	user_generated_88	ppkm terbukti efektif	0
2024-06-14 20:05:00+00:00	user_generated_41	ppkm membuat aman	0
2024-10-11 12:46:00+00:00	user_generated_1801	setuju dengan aturan ppkm	0
2024-03-19 19:47:00+00:00	user_generated_1933	ppkm efektif banget sekali	0
2024-12-15 17:45:00+00:00	user_generated_131	sangat mendukung kebijakan ppkm sekali	0
2024-02-10 17:45:00+00:00	user_generated_1001	ppkm membantu melindungi kita	0
2024-04-29 05:14:00+00:00	user_generated_1157	saya setuju ppkm diperpanjang	0
2024-03-05 16:01:00+00:00	user_generated_1094	ppkm sangat bagus	0
2024-07-23 09:29:00+00:00	user_generated_1854	tepat sekali kebijakan ppkm ini sangat 😊	0
2024-04-30 18:58:00+00:00	user_generated_1344	setuju dengan aturan ppkm	0
2024-02-17 12:13:00+00:00	user_generated_1498	full support untuk ppkm	0
2024-10-23 07:36:00+00:00	user_generated_164	100% setuju dengan ppkm 🙏	0
2024-10-10 07:06:00+00:00	user_generated_724	ppkm membuat situasi terkendali banget	0
2024-08-30 08:17:00+00:00	user_generated_290	100% setuju dengan ppkm	0
2024-08-07 20:19:00+00:00	user_generated_1208	ppkm efektif untuk menekan penyebaran	0
2024-03-16 14:46:00+00:00	user_generated_1588	sangat setuju dengan kebijakan ppkm	0
2024-05-24 05:22:00+00:00	user_generated_1896	sangat tepat kebijakan ppkm tersebut	0
2024-11-30 04:08:00+00:00	user_generated_1641	ppkm ini bagus sekali	0
2024-01-20 22:52:00+00:00	user_generated_1361	saya mendukung ppkm untuk kebaikan bersama	0
2024-04-28 19:36:00+00:00	user_generated_778	ppkm efektif untuk menekan penyebaran tersebut	0
2024-02-08 20:13:00+00:00	user_generated_839	saya mendukung ppkm untuk kebaikan bersama	0
2024-11-25 16:42:00+00:00	user_generated_348	ppkm membawa dampak positif	0
2024-10-07 22:14:00+00:00	user_generated_1944	sangat tepat kebijakan ppkm	0
2024-11-01 21:32:00+00:00	user_generated_571	full support untuk ppkm	0
2024-10-08 12:40:00+00:00	user_generated_917	ppkm membantu melindungi kita	0
2024-09-13 12:46:00+00:00	user_generated_976	ppkm adalah harapan kita	0
2024-06-27 19:24:00+00:00	user_generated_1913	mendukung ppkm pemerintah sungguh	0
2024-01-01 09:42:00+00:00	user_generated_1468	full support untuk ppkm saat ini	0
2024-10-12 00:51:00+00:00	user_generated_1591	ppkm berhasil mengendalikan pandemi	0
2024-07-20 00:53:00+00:00	user_generated_1317	sangat mendukung kebijakan ppkm 🔥	0
2024-02-14 19:53:00+00:00	user_generated_1844	saya sangat mendukung ppkm ini sangat	0
2024-11-07 21:23:00+00:00	user_generated_136	ppkm bagus untuk kesehatan yang ada ✅	0
2024-06-02 06:57:00+00:00	user_generated_458	terima kasih pemerintah untuk ppkm	0
2024-05-21 03:47:00+00:00	user_generated_375	kebijakan ppkm bagus banget benar-benar	0
2024-01-17 04:59:00+00:00	user_generated_1342	ppkm membuat situasi terkendali	0
2024-11-10 20:50:00+00:00	user_generated_333	bahagia dengan ppkm yang efektif ✅	0
2024-01-23 12:17:00+00:00	user_generated_1159	100% setuju dengan ppkm	0
2024-09-10 17:40:00+00:00	user_generated_1760	ppkm solusi yang tepat banget	0
2024-06-12 07:12:00+00:00	user_generated_1457	ppkm membantu mengatasi pandemi tersebut	0
2024-02-25 17:58:00+00:00	user_generated_816	ppkm membantu mengatasi pandemi	0
2024-08-11 09:37:00+00:00	user_generated_1114	saya mendukung ppkm untuk kebaikan bersama banget	0
2024-07-27 02:15:00+00:00	user_generated_1005	kebijakan ppkm bagus banget	0
2024-11-21 20:09:00+00:00	user_generated_1856	ppkm membantu melindungi kita benar-benar	0
2024-05-08 15:21:00+00:00	user_generated_1954	ppkm ini bagus sekali	0
2024-11-03 12:38:00+00:00	user_generated_1850	ppkm membantu menekan penyebaran	0
2024-01-30 17:54:00+00:00	user_generated_910	mendukung penuh ppkm	0
2024-01-01 21:08:00+00:00	user_generated_1929	saya sangat mendukung ppkm ini	0
2024-12-14 10:46:00+00:00	user_generated_1125	ppkm adalah kebijakan yang tepat	0
2024-08-14 00:56:00+00:00	user_generated_328	sangat membantu kebijakan ppkm	0
2024-09-05 14:52:00+00:00	user_generated_1247	saya mendukung ppkm untuk kebaikan bersama	0
2024-04-22 04:50:00+00:00	user_generated_318	terima kasih ppkm membuat aman banget	0
2024-12-31 04:17:00+00:00	user_generated_1689	alhamdulillah ppkm berhasil	0
2024-05-02 20:54:00+00:00	user_generated_1358	mendukung kebijakan ppkm yang tepat sekali 👍	0
2024-04-19 09:26:00+00:00	user_generated_1732	tepat sekali kebijakan ppkm ini ✅	0
2024-07-06 17:46:00+00:00	user_generated_167	setuju dengan ppkm	0
2024-09-20 04:18:00+00:00	user_generated_12	ppkm efektif menurunkan kasus covid sungguh	0
2024-05-10 09:04:00+00:00	user_generated_1926	setuju banget sama ppkm	0
2024-06-21 20:06:00+00:00	user_generated_171	kebijakan ppkm bagus banget	0
2024-06-17 10:42:00+00:00	user_generated_649	ppkm bagus untuk mencegah covid 🔥	0
