Date	User	Tweet	sentiment
2024-10-15 10:51:00+00:00	user_generated_915	sudah lelah dengan ppkm 😞	2
2024-01-27 10:10:00+00:00	user_generated_660	saya menolak ppkm	2
2024-11-22 16:07:00+00:00	user_generated_1350	ppkm tidak berhasil	2
2024-01-25 06:05:00+00:00	user_generated_630	ppkm tidak adil untuk pedagang	2
2024-06-04 12:27:00+00:00	user_generated_1033	ppkm menyengsarakan rakyat banget	2
2024-08-04 16:19:00+00:00	user_generated_1399	saya menolak ppkm	2
2024-08-05 16:25:00+00:00	user_generated_1092	ppkm bikin usaha bangkrut benar-benar	2
2024-06-27 00:04:00+00:00	user_generated_273	tidak mendukung ppkm	2
2024-06-06 16:06:00+00:00	user_generated_722	tidak setuju dengan aturan ppkm	2
2024-06-23 23:37:00+00:00	user_generated_362	usaha saya bangkrut karena ppkm	2
2024-02-27 16:17:00+00:00	user_generated_622	pedagang bangkrut karena ppkm ini	2
2024-03-13 19:17:00+00:00	user_generated_2	kebijakan ppkm tidak efektif sama sekali	2
2024-01-18 08:39:00+00:00	user_generated_6	kebijakan ppkm sangat tidak adil	2
2024-12-28 08:16:00+00:00	user_generated_311	ppkm gagal mengatasi pandemi tersebut	2
2024-05-19 11:24:00+00:00	user_generated_1167	ppkm menghancurkan ekonomi rakyat	2
2024-08-23 12:22:00+00:00	user_generated_938	tidak setuju dengan aturan ppkm sangat	2
2024-08-05 14:36:00+00:00	user_generated_1477	tidak setuju ppkm terus menerus	2
2024-11-06 06:56:00+00:00	user_generated_215	hidup makin susah karena ppkm banget	2
2024-10-08 08:51:00+00:00	user_generated_1320	sudah lelah dengan ppkm 😭	2
2024-03-28 07:12:00+00:00	user_generated_27	ppkm bikin banyak orang kehilangan penghasilan	2
2024-08-09 12:29:00+00:00	user_generated_1465	ppkm tidak ada gunanya 😭	2
2024-05-23 06:31:00+00:00	user_generated_1024	kebijakan ppkm sangat tidak adil	2
2024-12-19 20:39:00+00:00	user_generated_785	sangat tidak setuju dengan kebijakan ppkm 😢	2
2024-02-19 04:50:00+00:00	user_generated_638	tidak setuju dengan ppkm 😢	2
2024-05-19 18:05:00+00:00	user_generated_829	tidak mendukung aturan ppkm	2
2024-04-05 01:43:00+00:00	user_generated_826	sangat tidak setuju dengan kebijakan ppkm	2
2024-11-10 16:05:00+00:00	user_generated_624	rakyat menderita karena ppkm	2
2024-10-06 04:24:00+00:00	user_generated_849	usaha saya bangkrut karena ppkm	2
2024-04-14 05:29:00+00:00	user_generated_256	ppkm bikin ekonomi hancur ini	2
2024-07-29 07:38:00+00:00	user_generated_25	ppkm merugikan pedagang kecil	2
2024-07-18 22:35:00+00:00	user_generated_336	ppkm bikin hutang numpuk saat ini	2
2024-03-10 22:54:00+00:00	user_generated_572	saya tidak mendukung kebijakan ppkm benar-benar	2
2024-09-25 20:52:00+00:00	user_generated_47	saya tidak mendukung kebijakan ppkm banget	2
2024-02-18 05:00:00+00:00	user_generated_106	pedagang bangkrut karena ppkm 😡	2
2024-12-20 08:38:00+00:00	user_generated_349	ppkm membuat rakyat menderita	2
2024-12-04 08:19:00+00:00	user_generated_55	tidak mendukung perpanjangan ppkm	2
2024-11-02 00:01:00+00:00	user_generated_808	ppkm membuat anak tidak bisa sekolah	2
2024-10-11 02:00:00+00:00	user_generated_213	ppkm merugikan pedagang kecil yang ada	2
2024-01-29 20:17:00+00:00	user_generated_120	ppkm membuat lapangan kerja hilang	2
2024-01-17 18:06:00+00:00	user_generated_869	ppkm menghancurkan ekonomi rakyat	2
2024-11-07 16:27:00+00:00	user_generated_855	ppkm tidak efektif	2
2024-10-21 15:35:00+00:00	user_generated_72	saya menolak ppkm banget	2
2024-07-03 21:58:00+00:00	user_generated_1380	ppkm merugikan ekonomi	2
2024-09-01 09:22:00+00:00	user_generated_720	kebijakan ppkm sangat merugikan	2
2024-09-15 00:57:00+00:00	user_generated_45	kebijakan ppkm tidak efektif sama sekali 😭	2
2024-10-23 17:19:00+00:00	user_generated_1263	usaha hancur gara gara ppkm	2
2024-06-24 07:30:00+00:00	user_generated_523	ppkm merugikan pedagang kecil	2
2024-05-08 07:00:00+00:00	user_generated_868	menolak aturan ppkm yang ketat	2
2024-11-02 17:01:00+00:00	user_generated_1107	ppkm menyengsarakan warga	2
2024-11-03 06:23:00+00:00	user_generated_1274	ppkm membuat anak tidak bisa sekolah	2
2024-06-26 11:13:00+00:00	user_generated_802	ppkm tidak adil untuk pedagang	2
2024-01-20 03:27:00+00:00	user_generated_533	kebijakan ppkm menyengsarakan masyarakat	2
2024-05-08 09:39:00+00:00	user_generated_1137	ppkm merugikan ekonomi	2
2024-04-22 08:52:00+00:00	user_generated_603	ppkm membuat rakyat menderita	2
2024-08-11 04:15:00+00:00	user_generated_465	sangat buruk dampak ppkm 😤	2
2024-07-08 15:50:00+00:00	user_generated_1202	kebijakan ppkm menyengsarakan masyarakat	2
2024-12-17 19:09:00+00:00	user_generated_1277	menolak aturan ppkm yang ketat banget	2
2024-03-13 00:05:00+00:00	user_generated_1443	usaha saya bangkrut karena ppkm tersebut	2
2024-10-23 23:18:00+00:00	user_generated_988	ppkm menghilangkan mata pencaharian	2
2024-06-16 22:17:00+00:00	user_generated_60	ppkm menghancurkan ekonomi rakyat	2
2024-11-03 20:51:00+00:00	user_generated_885	sangat menyengsarakan ppkm ini	2
2024-10-01 15:39:00+00:00	user_generated_92	tidak setuju dengan ppkm	2
2024-05-22 00:50:00+00:00	user_generated_666	ppkm merugikan masyarakat	2
2024-08-04 23:43:00+00:00	user_generated_705	pedagang bangkrut karena ppkm 😡	2
2024-09-12 04:04:00+00:00	user_generated_194	bangkrut gara gara ppkm banget	2
2024-03-31 00:57:00+00:00	user_generated_280	tidak mendukung aturan ppkm	2
2024-09-09 07:57:00+00:00	user_generated_695	menolak kebijakan ppkm	2
2024-05-13 19:34:00+00:00	user_generated_359	kebijakan ppkm buruk sekali	2
2024-04-13 03:21:00+00:00	user_generated_519	ppkm membuat lapangan kerja hilang	2
2024-05-08 14:20:00+00:00	user_generated_812	saya tidak setuju ppkm	2
2024-12-05 21:42:00+00:00	user_generated_767	ppkm bikin banyak orang kehilangan penghasilan 💔	2
2024-03-09 16:07:00+00:00	user_generated_182	tidak setuju dengan ppkm	2
2024-10-09 11:32:00+00:00	user_generated_1486	tidak setuju ppkm diperpanjang	2
2024-02-17 16:19:00+00:00	user_generated_110	ppkm membuat hidup semakin sulit	2
2024-05-18 21:53:00+00:00	user_generated_42	ppkm bikin hutang numpuk 😡	2
2024-02-26 14:39:00+00:00	user_generated_1006	ppkm membuat usaha tutup yang ada	2
2024-10-14 12:58:00+00:00	user_generated_204	ppkm membuat rakyat menderita	2
2024-11-12 17:02:00+00:00	user_generated_820	ppkm bikin ekonomi hancur	2
2024-03-22 19:33:00+00:00	user_generated_52	sudah lelah dengan ppkm	2
2024-07-25 20:36:00+00:00	user_generated_545	ppkm berdampak buruk ini	2
2024-05-26 18:02:00+00:00	user_generated_1131	ppkm membuat anak tidak bisa sekolah	2
2024-08-27 20:59:00+00:00	user_generated_1157	ppkm bikin segalanya sulit	2
2024-04-11 12:59:00+00:00	user_generated_1467	ppkm bikin hidup susah	2
2024-03-21 22:41:00+00:00	user_generated_910	ekonomi hancur karena ppkm	2
2024-02-20 04:27:00+00:00	user_generated_183	ppkm merugikan masyarakat 😤	2
2024-05-06 10:16:00+00:00	user_generated_137	tidak mendukung ppkm	2
2024-10-05 19:15:00+00:00	user_generated_1149	sangat tidak mendukung ppkm	2
2024-03-26 00:49:00+00:00	user_generated_80	kebijakan ppkm tidak efektif sama sekali 😢	2
2024-12-02 01:26:00+00:00	user_generated_1212	sangat buruk dampak ppkm sekarang	2
2024-12-18 10:48:00+00:00	user_generated_105	ppkm tidak adil untuk pedagang sangat	2
2024-05-04 15:09:00+00:00	user_generated_541	ppkm menambah pengangguran	2
2024-03-05 04:54:00+00:00	user_generated_1313	tidak setuju kebijakan ppkm ini 😤	2
2024-03-28 23:14:00+00:00	user_generated_480	tidak mendukung aturan ppkm	2
2024-12-07 05:09:00+00:00	user_generated_165	ppkm menyengsarakan rakyat	2
2024-02-27 18:07:00+00:00	user_generated_248	usaha hancur gara gara ppkm 😢	2
2024-07-03 14:56:00+00:00	user_generated_307	sangat tidak mendukung ppkm benar-benar	2
2024-07-30 16:49:00+00:00	user_generated_446	lelah dengan ppkm	2
2024-07-09 10:56:00+00:00	user_generated_746	usaha hancur gara gara ppkm 😭	2
2024-07-14 11:33:00+00:00	user_generated_334	ppkm bikin segalanya sulit sangat	2
2024-06-07 19:59:00+00:00	user_generated_97	tidak setuju kebijakan ppkm ini	2
2024-08-08 09:17:00+00:00	user_generated_759	ppkm merugikan masyarakat 💔	2
2024-12-30 09:39:00+00:00	user_generated_737	menolak perpanjangan ppkm	2
2024-10-13 14:16:00+00:00	user_generated_836	susah sekali karena ppkm saat ini	2
2024-05-23 17:45:00+00:00	user_generated_942	tidak adil kebijakan ppkm ini	2
2024-11-17 17:13:00+00:00	user_generated_102	tidak adil kebijakan ppkm ini yang ada	2
2024-02-06 15:39:00+00:00	user_generated_434	ppkm menyengsarakan pedagang	2
2024-02-01 12:17:00+00:00	user_generated_74	sudah lelah dengan ppkm sungguh	2
2024-07-09 15:58:00+00:00	user_generated_1340	ppkm tidak ada gunanya	2
2024-08-19 18:26:00+00:00	user_generated_1124	saya tidak setuju ppkm yang ada	2
2024-12-17 10:37:00+00:00	user_generated_1359	ppkm tidak efektif	2
2024-12-17 04:00:00+00:00	user_generated_302	ppkm membuat lapangan kerja hilang	2
2024-08-27 23:40:00+00:00	user_generated_1262	ppkm membuat rakyat menderita	2
2024-10-24 19:52:00+00:00	user_generated_1223	ppkm merugikan ekonomi	2
2024-08-15 20:09:00+00:00	user_generated_733	rakyat menderita karena ppkm sungguh 😤	2
2024-05-20 06:14:00+00:00	user_generated_388	ppkm gagal mengatasi pandemi	2
2024-04-18 19:28:00+00:00	user_generated_235	ppkm tidak berhasil	2
2024-01-28 22:05:00+00:00	user_generated_1245	bangkrut gara gara ppkm	2
2024-11-13 09:38:00+00:00	user_generated_267	kasihan rakyat karena ppkm benar-benar	2
2024-05-26 18:36:00+00:00	user_generated_305	ppkm merugikan rakyat	2
2024-01-20 16:09:00+00:00	user_generated_117	ppkm menghancurkan ekonomi rakyat	2
2024-12-11 11:12:00+00:00	user_generated_1211	bangkrut gara gara ppkm sekarang	2
2024-11-26 18:31:00+00:00	user_generated_673	saya tidak mendukung kebijakan ppkm benar-benar	2
2024-03-01 19:04:00+00:00	user_generated_249	ppkm merugikan ekonomi	2
2024-11-22 21:23:00+00:00	user_generated_1093	hidup makin susah karena ppkm sekali	2
2024-03-09 12:32:00+00:00	user_generated_1079	ppkm bikin ekonomi hancur sangat	2
2024-04-13 23:11:00+00:00	user_generated_71	ppkm menyengsarakan rakyat	2
2024-01-07 08:13:00+00:00	user_generated_94	ppkm tidak berhasil	2
2024-06-15 08:03:00+00:00	user_generated_847	menolak aturan ppkm yang ketat sekarang 😡	2
2024-04-16 02:17:00+00:00	user_generated_33	menolak perpanjangan ppkm 💔	2
2024-04-05 08:36:00+00:00	user_generated_1100	usaha hancur gara gara ppkm	2
2024-06-19 15:15:00+00:00	user_generated_448	sangat merugikan kebijakan ppkm	2
2024-07-21 12:55:00+00:00	user_generated_445	ppkm bikin hidup susah sungguh	2
2024-07-11 10:04:00+00:00	user_generated_771	ppkm bikin usaha bangkrut benar-benar	2
2024-04-24 01:26:00+00:00	user_generated_716	masyarakat menderita akibat ppkm	2
2024-10-31 20:49:00+00:00	user_generated_886	rakyat menderita karena ppkm	2
2024-10-16 05:04:00+00:00	user_generated_1244	ppkm merugikan rakyat sekarang 💔	2
2024-11-02 04:04:00+00:00	user_generated_900	tidak setuju kebijakan ppkm ini	2
2024-12-11 12:09:00+00:00	user_generated_1035	saya menolak ppkm sungguh	2
2024-04-03 21:00:00+00:00	user_generated_77	usaha saya bangkrut karena ppkm	2
2024-07-14 10:47:00+00:00	user_generated_84	tidak mendukung aturan ppkm tersebut	2
2024-07-03 05:39:00+00:00	user_generated_834	ppkm bikin ekonomi hancur	2
2024-01-05 17:20:00+00:00	user_generated_82	pedagang menderita karena ppkm	2
2024-09-16 17:43:00+00:00	user_generated_457	ppkm bikin orang menderita saat ini	2
2024-11-13 04:44:00+00:00	user_generated_918	saya tidak setuju ppkm	2
2024-06-14 07:52:00+00:00	user_generated_676	susah sekali karena ppkm tersebut	2
2024-10-27 19:36:00+00:00	user_generated_984	saya tidak setuju ppkm	2
2024-11-02 02:43:00+00:00	user_generated_1239	masyarakat menderita akibat ppkm	2
2024-03-10 10:29:00+00:00	user_generated_436	capek dengan kebijakan ppkm	2
2024-10-05 11:16:00+00:00	user_generated_770	saya menolak ppkm	2
2024-07-04 18:41:00+00:00	user_generated_644	menolak kebijakan ppkm sekali 😞	2
2024-06-05 01:57:00+00:00	user_generated_1119	menolak aturan ppkm yang ketat	2
2024-03-23 21:05:00+00:00	user_generated_905	ppkm tidak adil untuk pedagang	2
2024-12-17 10:33:00+00:00	user_generated_1193	sangat menyengsarakan ppkm ini benar-benar	2
2024-11-20 06:05:00+00:00	user_generated_404	ppkm menambah pengangguran	2
2024-07-24 03:28:00+00:00	user_generated_1303	kebijakan ppkm tidak efektif sama sekali 💔	2
2024-12-04 00:45:00+00:00	user_generated_933	ppkm tidak adil	2
2024-05-15 16:41:00+00:00	user_generated_1485	menolak aturan ppkm yang ketat	2
2024-12-16 15:55:00+00:00	user_generated_104	menolak perpanjangan ppkm sungguh	2
2024-05-14 12:14:00+00:00	user_generated_609	ppkm gagal mengatasi pandemi	2
2024-11-27 00:18:00+00:00	user_generated_1455	ppkm membuat ekonomi semakin sulit	2
2024-01-09 11:52:00+00:00	user_generated_688	kebijakan ppkm menyengsarakan masyarakat benar-benar	2
2024-08-28 19:31:00+00:00	user_generated_948	ppkm berdampak buruk	2
2024-11-03 02:34:00+00:00	user_generated_931	capek dengan kebijakan ppkm sangat	2
2024-07-02 20:43:00+00:00	user_generated_62	ppkm bikin orang menderita ini	2
2024-10-21 21:20:00+00:00	user_generated_281	usaha saya bangkrut karena ppkm	2
2024-07-02 23:49:00+00:00	user_generated_778	usaha saya bangkrut karena ppkm	2
2024-03-20 17:49:00+00:00	user_generated_1393	ekonomi hancur karena ppkm sungguh	2
2024-04-21 06:15:00+00:00	user_generated_238	kebijakan ppkm buruk sekali	2
2024-08-24 03:33:00+00:00	user_generated_223	ppkm membuat ekonomi semakin sulit	2
2024-04-28 04:44:00+00:00	user_generated_145	ppkm menyengsarakan pedagang	2
2024-07-05 15:23:00+00:00	user_generated_1398	ppkm merugikan masyarakat saat ini 😭	2
2024-05-22 17:32:00+00:00	user_generated_373	ppkm bikin banyak orang kehilangan penghasilan	2
2024-08-06 18:10:00+00:00	user_generated_1228	kasihan rakyat karena ppkm	2
2024-05-03 08:56:00+00:00	user_generated_118	ppkm bikin rakyat kelaparan yang ada	2
2024-06-03 20:09:00+00:00	user_generated_1166	sangat tidak setuju dengan kebijakan ppkm	2
2024-04-26 21:17:00+00:00	user_generated_250	tidak setuju ppkm diperpanjang	2
2024-04-01 06:07:00+00:00	user_generated_1444	ppkm tidak berhasil	2
2024-07-30 01:12:00+00:00	user_generated_1022	ppkm membuat usaha tutup	2
2024-02-21 06:47:00+00:00	user_generated_9	ppkm berdampak buruk sungguh	2
2024-05-31 20:56:00+00:00	user_generated_449	ppkm bikin banyak orang kehilangan penghasilan	2
2024-03-04 20:04:00+00:00	user_generated_882	ppkm bikin orang menderita	2
2024-10-07 02:42:00+00:00	user_generated_708	ppkm tidak berhasil sekarang 😭	2
2024-07-20 01:48:00+00:00	user_generated_255	ppkm membuat lapangan kerja hilang yang ada	2
2024-04-29 16:28:00+00:00	user_generated_593	ppkm merugikan rakyat kecil saja	2
2024-02-23 15:41:00+00:00	user_generated_389	kapan ppkm berakhir sudah lelah 💔	2
2024-09-26 16:30:00+00:00	user_generated_1087	ppkm bikin rakyat kelaparan saat ini	2
2024-06-18 12:08:00+00:00	user_generated_1200	ppkm tidak ada gunanya 😢	2
2024-02-27 17:01:00+00:00	user_generated_557	ekonomi hancur karena ppkm	2
2024-10-19 04:28:00+00:00	user_generated_1287	ppkm tidak berhasil 💔	2
2024-10-14 05:11:00+00:00	user_generated_839	buruk kebijakan ppkm ini 😞	2
2024-02-20 11:41:00+00:00	user_generated_460	kapan ppkm berakhir sudah lelah	2
2024-04-27 07:00:00+00:00	user_generated_723	ppkm bikin rakyat kelaparan	2
2024-03-13 09:19:00+00:00	user_generated_1381	saya tidak setuju ppkm	2
2024-06-22 16:34:00+00:00	user_generated_144	ppkm tidak efektif sungguh	2
2024-09-06 03:09:00+00:00	user_generated_501	sangat tidak setuju dengan kebijakan ppkm	2
2024-06-14 09:26:00+00:00	user_generated_1098	usaha hancur gara gara ppkm	2
2024-06-04 18:19:00+00:00	user_generated_739	ppkm menyengsarakan pedagang	2
2024-11-26 01:02:00+00:00	user_generated_1384	menolak kebijakan ppkm	2
2024-03-05 04:09:00+00:00	user_generated_731	bangkrut gara gara ppkm	2
2024-05-16 19:24:00+00:00	user_generated_539	ppkm bikin orang menderita	2
2024-03-19 18:36:00+00:00	user_generated_177	ppkm menyengsarakan rakyat 😭	2
2024-02-04 10:27:00+00:00	user_generated_1446	sangat merugikan kebijakan ppkm sekarang 😡	2
2024-07-07 23:58:00+00:00	user_generated_697	ppkm menyengsarakan rakyat	2
2024-12-10 21:19:00+00:00	user_generated_940	kebijakan ppkm sangat merugikan	2
2024-05-11 10:54:00+00:00	user_generated_1049	usaha hancur gara gara ppkm 😢	2
2024-12-08 22:21:00+00:00	user_generated_922	masyarakat menderita akibat ppkm saat ini	2
2024-03-14 21:41:00+00:00	user_generated_898	ppkm bikin usaha bangkrut	2
2024-04-24 08:35:00+00:00	user_generated_1492	ppkm merugikan rakyat kecil saja	2
2024-06-11 13:04:00+00:00	user_generated_7	sangat menyengsarakan ppkm ini	2
2024-08-31 06:36:00+00:00	user_generated_862	susah sekali karena ppkm sekali	2
2024-02-27 20:20:00+00:00	user_generated_667	sudah lelah dengan ppkm 💔	2
2024-04-22 01:22:00+00:00	user_generated_1160	ppkm membuat lapangan kerja hilang sekarang 😡	2
2024-12-19 11:00:00+00:00	user_generated_357	ppkm merugikan pedagang kecil	2
2024-05-02 16:28:00+00:00	user_generated_783	sangat tidak setuju dengan kebijakan ppkm ini	2
2024-10-09 19:21:00+00:00	user_generated_735	hidup makin susah karena ppkm sungguh	2
2024-09-17 00:58:00+00:00	user_generated_329	ppkm menghancurkan ekonomi rakyat	2
2024-08-26 07:23:00+00:00	user_generated_1055	menolak aturan ppkm yang ketat 😢	2
2024-10-08 18:18:00+00:00	user_generated_1148	ekonomi rusak karena ppkm banget	2
2024-12-16 17:32:00+00:00	user_generated_1117	saya tidak setuju ppkm sungguh 😭	2
2024-04-28 15:14:00+00:00	user_generated_258	ppkm gagal mengatasi pandemi	2
2024-08-03 03:48:00+00:00	user_generated_1175	ppkm merugikan masyarakat	2
2024-07-19 01:36:00+00:00	user_generated_372	ppkm merugikan pedagang kecil sangat	2
2024-03-15 16:32:00+00:00	user_generated_1103	ppkm merugikan masyarakat	2
2024-06-24 01:02:00+00:00	user_generated_925	menolak keras ppkm	2
2024-07-29 23:17:00+00:00	user_generated_142	ekonomi hancur karena ppkm sangat	2
2024-02-29 06:39:00+00:00	user_generated_525	ppkm membuat usaha tutup	2
2024-11-02 08:09:00+00:00	user_generated_1138	ppkm menyengsarakan warga sekarang	2
2024-08-06 13:31:00+00:00	user_generated_1007	menolak keras ppkm 😢	2
2024-09-11 14:41:00+00:00	user_generated_1121	ppkm tidak adil	2
2024-12-01 11:22:00+00:00	user_generated_1423	ppkm menyengsarakan warga 😤	2
2024-11-10 00:04:00+00:00	user_generated_440	ppkm berdampak buruk banget	2
2024-12-14 21:15:00+00:00	user_generated_531	menolak kebijakan ppkm	2
2024-05-03 14:33:00+00:00	user_generated_1201	ekonomi hancur karena ppkm 💔	2
2024-03-31 00:32:00+00:00	user_generated_226	saya tidak setuju dengan kebijakan ppkm	2
2024-08-23 13:55:00+00:00	user_generated_1036	ppkm merugikan rakyat kecil saja	2
2024-08-11 00:25:00+00:00	user_generated_228	pedagang menderita karena ppkm sekarang	2
2024-08-23 18:23:00+00:00	user_generated_1279	ppkm membuat anak tidak bisa sekolah	2
2024-12-28 10:22:00+00:00	user_generated_1449	ppkm merugikan masyarakat 😭	2
2024-04-20 15:25:00+00:00	user_generated_212	pedagang menderita karena ppkm 💔	2
2024-02-27 03:07:00+00:00	user_generated_79	capek dengan kebijakan ppkm	2
2024-03-06 16:59:00+00:00	user_generated_148	ppkm menyengsarakan warga 😞	2
2024-10-23 04:27:00+00:00	user_generated_814	sangat menyengsarakan ppkm ini	2
2024-05-26 10:57:00+00:00	user_generated_903	ppkm menghancurkan ekonomi rakyat	2
2024-11-27 17:42:00+00:00	user_generated_958	bangkrut gara gara ppkm	2
2024-05-12 22:03:00+00:00	user_generated_671	kebijakan ppkm menyengsarakan masyarakat	2
2024-07-31 18:11:00+00:00	user_generated_1155	ppkm merugikan masyarakat sekarang	2
2024-06-24 15:33:00+00:00	user_generated_555	pedagang bangkrut karena ppkm	2
2024-01-20 00:56:00+00:00	user_generated_907	menolak keras ppkm	2
2024-07-27 21:38:00+00:00	user_generated_133	ppkm merugikan rakyat kecil saja banget	2
2024-06-28 05:52:00+00:00	user_generated_1108	tidak setuju dengan aturan ppkm	2
2024-01-07 19:33:00+00:00	user_generated_823	kebijakan ppkm sangat merugikan	2
2024-06-16 23:03:00+00:00	user_generated_408	ppkm bikin orang menderita	2
2024-05-02 08:12:00+00:00	user_generated_368	ppkm bikin ekonomi hancur	2
2024-01-24 14:58:00+00:00	user_generated_507	tidak setuju dengan aturan ppkm sekali	2
2024-11-01 19:14:00+00:00	user_generated_1181	ppkm tidak efektif	2
2024-04-07 11:52:00+00:00	user_generated_504	ppkm tidak adil 😤	2
2024-06-04 03:04:00+00:00	user_generated_1488	ekonomi rusak karena ppkm ini	2
2024-10-05 07:24:00+00:00	user_generated_347	saya menolak ppkm yang ada	2
2024-10-21 12:08:00+00:00	user_generated_386	ppkm bikin hutang numpuk sekali	2
2024-08-12 22:20:00+00:00	user_generated_0	tidak mendukung ppkm	2
2024-04-10 15:43:00+00:00	user_generated_360	ppkm merugikan rakyat banget	2
2024-05-30 00:37:00+00:00	user_generated_894	tidak setuju dengan ppkm benar-benar	2
2024-07-26 12:43:00+00:00	user_generated_828	ppkm menyengsarakan warga sekali	2
2024-07-17 08:30:00+00:00	user_generated_1415	sangat menyengsarakan ppkm ini	2
2024-07-12 11:20:00+00:00	user_generated_475	ppkm tidak adil untuk pedagang	2
2024-08-24 17:52:00+00:00	user_generated_1280	sangat tidak mendukung ppkm ini	2
2024-02-12 23:20:00+00:00	user_generated_57	sangat tidak setuju dengan kebijakan ppkm	2
2024-11-04 02:34:00+00:00	user_generated_637	ppkm menyengsarakan rakyat banget	2
2024-03-01 20:16:00+00:00	user_generated_1330	ppkm merugikan pedagang kecil	2
2024-11-15 19:04:00+00:00	user_generated_1053	capek dengan kebijakan ppkm yang ada	2
2024-02-16 17:34:00+00:00	user_generated_1370	ppkm bikin hutang numpuk	2
2024-10-27 18:28:00+00:00	user_generated_172	ppkm gagal mengatasi pandemi banget	2
2024-10-05 04:47:00+00:00	user_generated_450	ppkm bikin usaha bangkrut 😡	2
2024-04-05 16:45:00+00:00	user_generated_125	ppkm merugikan masyarakat saat ini	2
2024-01-23 07:46:00+00:00	user_generated_1179	ppkm menyengsarakan warga	2
2024-10-17 02:28:00+00:00	user_generated_530	hidup makin susah karena ppkm 😡	2
2024-01-05 02:22:00+00:00	user_generated_857	ppkm tidak adil 😡	2
2024-06-20 17:50:00+00:00	user_generated_713	ppkm bikin hidup susah	2
2024-08-03 03:48:00+00:00	user_generated_90	ppkm tidak adil untuk pedagang 💔	2
2024-04-26 02:18:00+00:00	user_generated_1450	ppkm bikin hutang numpuk	2
2024-06-18 12:35:00+00:00	user_generated_181	kebijakan ppkm menyengsarakan masyarakat sangat	2
2024-04-02 16:41:00+00:00	user_generated_875	ppkm bikin orang menderita	2
2024-10-03 10:09:00+00:00	user_generated_1030	saya menolak ppkm	2
2024-06-12 23:05:00+00:00	user_generated_786	saya tidak setuju dengan kebijakan ppkm	2
2024-03-11 19:07:00+00:00	user_generated_414	kebijakan ppkm menyengsarakan masyarakat	2
2024-06-19 15:10:00+00:00	user_generated_251	susah sekali karena ppkm 😞	2
2024-10-14 19:31:00+00:00	user_generated_69	ppkm menghilangkan mata pencaharian	2
2024-10-21 06:52:00+00:00	user_generated_803	saya tidak mendukung kebijakan ppkm	2
2024-09-28 20:55:00+00:00	user_generated_131	ppkm bikin usaha bangkrut	2
2024-07-29 07:08:00+00:00	user_generated_300	ppkm membuat rakyat menderita	2
2024-02-04 07:39:00+00:00	user_generated_1429	hidup makin susah karena ppkm	2
2024-12-26 08:32:00+00:00	user_generated_326	kebijakan ppkm buruk sekali benar-benar	2
2024-03-21 04:25:00+00:00	user_generated_1464	saya tidak setuju dengan kebijakan ppkm sekali	2
2024-04-04 17:12:00+00:00	user_generated_1113	usaha saya bangkrut karena ppkm tersebut	2
2024-12-08 19:47:00+00:00	user_generated_499	tidak mendukung perpanjangan ppkm	2
2024-05-20 21:21:00+00:00	user_generated_1377	ppkm membuat banyak usaha bangkrut	2
2024-09-05 23:45:00+00:00	user_generated_832	ppkm hanya menyengsarakan rakyat kecil 😭	2
2024-01-04 05:36:00+00:00	user_generated_364	ppkm membuat rakyat menderita	2
2024-08-15 10:50:00+00:00	user_generated_495	ppkm bikin ekonomi hancur	2
2024-12-16 05:00:00+00:00	user_generated_1394	ppkm menghancurkan ekonomi rakyat	2
2024-03-22 22:19:00+00:00	user_generated_338	ppkm membuat usaha tutup	2
2024-07-14 23:37:00+00:00	user_generated_421	ppkm tidak adil	2
2024-10-27 07:24:00+00:00	user_generated_164	ppkm hancurkan ekonomi	2
2024-06-25 15:56:00+00:00	user_generated_28	sangat tidak mendukung ppkm	2
2024-10-05 23:00:00+00:00	user_generated_516	kebijakan ppkm sangat tidak adil	2
2024-09-06 12:10:00+00:00	user_generated_193	buruk kebijakan ppkm ini	2
2024-07-03 13:06:00+00:00	user_generated_1327	tidak mendukung aturan ppkm sangat	2
2024-04-04 15:38:00+00:00	user_generated_1361	kebijakan ppkm buruk sekali sekali	2
2024-03-24 23:39:00+00:00	user_generated_945	menolak keras ppkm	2
2024-01-15 18:18:00+00:00	user_generated_1360	pedagang menderita karena ppkm	2
2024-08-14 07:17:00+00:00	user_generated_169	tidak mendukung perpanjangan ppkm yang ada	2
2024-11-12 16:03:00+00:00	user_generated_167	ppkm tidak ada gunanya	2
2024-05-11 00:13:00+00:00	user_generated_652	pedagang menderita karena ppkm	2
2024-01-30 16:16:00+00:00	user_generated_173	ppkm merugikan rakyat kecil saja	2
2024-04-24 17:46:00+00:00	user_generated_518	ppkm merugikan rakyat kecil saja	2
2024-09-18 19:03:00+00:00	user_generated_1213	ppkm bikin rakyat kelaparan	2
2024-06-02 23:38:00+00:00	user_generated_1400	ppkm menyengsarakan warga sekali	2
2024-12-20 14:19:00+00:00	user_generated_912	usaha saya bangkrut karena ppkm benar-benar 💔	2
2024-02-09 19:04:00+00:00	user_generated_491	ppkm menghancurkan ekonomi rakyat	2
2024-10-14 03:31:00+00:00	user_generated_953	tidak mendukung perpanjangan ppkm	2
2024-09-01 05:33:00+00:00	user_generated_73	ppkm menyengsarakan warga	2
2024-07-30 17:24:00+00:00	user_generated_1252	ppkm menghilangkan mata pencaharian	2
